species1,species2,n_population1,n_observation1,trait1,trait_ci_lb1,trait_ci_ub1,n_population2,n_observation2,trait2,trait_ci_lb2,trait_ci_ub2,trait_diff,trait_overlap,diff_value,overlap_use
Alouatta_caraya,Ateles_geoffroyi,32,1,0.03125,6.36225594238962e-05,0.115852039252108,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.154796511627907,TRUE,-0.154796511627907,TRUE
Ateles_geoffroyi,Ateles_geoffroyi,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,0,TRUE,0,TRUE
Callimico_goeldii,Ateles_geoffroyi,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.084597236265588,TRUE,-0.084597236265588,TRUE
Callithrix_geoffroyi,Ateles_geoffroyi,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.153788447111778,TRUE,-0.153788447111778,TRUE
Callithrix_jacchus,Ateles_geoffroyi,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.161656267725468,TRUE,-0.161656267725468,TRUE
Cebuella_pygmaea,Ateles_geoffroyi,41,2,0.0487804878048781,0.0040272340141369,0.130166654933487,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.137266023823029,TRUE,-0.137266023823029,TRUE
Cercopithecus_neglectus,Ateles_geoffroyi,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.150332225913621,TRUE,-0.150332225913621,TRUE
Colobus_guereza,Ateles_geoffroyi,97,4,0.0412371134020619,0.0101976060206292,0.0875220898902035,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.144809398225845,TRUE,-0.144809398225845,TRUE
Eulemur_macaco,Ateles_geoffroyi,30,6,0.2,0.0779938590754792,0.35204689394332,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,0.013953488372093,TRUE,0.013953488372093,TRUE
Galago_moholi,Ateles_geoffroyi,32,2,0.0625,0.00532221472983759,0.164579053613524,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.123546511627907,TRUE,-0.123546511627907,TRUE
Galago_senegalensis,Ateles_geoffroyi,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.170894996476392,FALSE,-0.170894996476392,FALSE
Gorilla_gorilla,Ateles_geoffroyi,67,2,0.0298507462686567,0.00236204082364073,0.0811287609360166,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.15619576535925,FALSE,-0.15619576535925,FALSE
Hylobates_lar,Ateles_geoffroyi,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.026955602536998,TRUE,-0.026955602536998,TRUE
Lemur_catta,Ateles_geoffroyi,244,32,0.131147540983607,0.0914028270368167,0.175597915521721,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.0548989706443,TRUE,-0.0548989706443,TRUE
Leontopithecus_chrysomelas,Ateles_geoffroyi,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.068399452804378,TRUE,-0.068399452804378,TRUE
Leontopithecus_rosalia,Ateles_geoffroyi,90,5,0.0555555555555556,0.0171152583148751,0.109702508271935,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.130490956072351,TRUE,-0.130490956072351,TRUE
Macaca_fascicularis,Ateles_geoffroyi,37,0,0,0,0.0502538664118669,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,FALSE,-0.186046511627907,FALSE
Macaca_fuscata,Ateles_geoffroyi,43,1,0.0232558139534884,4.43570255945288e-05,0.0873833907810398,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.162790697674419,TRUE,-0.162790697674419,TRUE
Macaca_nigra,Ateles_geoffroyi,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.158268733850129,TRUE,-0.158268733850129,TRUE
Macaca_silenus,Ateles_geoffroyi,68,2,0.0294117647058824,0.00232502360660842,0.0799697548438146,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.156634746922025,FALSE,-0.156634746922025,FALSE
Mandrillus_sphinx,Ateles_geoffroyi,45,2,0.0444444444444444,0.00363365295827201,0.119095070945758,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.141602067183463,TRUE,-0.141602067183463,TRUE
Mico_argentatus,Ateles_geoffroyi,20,0,0,0,0.0904764265378722,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,TRUE,-0.186046511627907,TRUE
Microcebus_murinus,Ateles_geoffroyi,57,14,0.245614035087719,0.143143776921009,0.361679877334054,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,0.059567523459812,TRUE,0.059567523459812,TRUE
Nycticebus_coucang,Ateles_geoffroyi,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.102713178294574,TRUE,-0.102713178294574,TRUE
Nycticebus_pygmaeus,Ateles_geoffroyi,49,11,0.224489795918367,0.119255643021404,0.34681383843601,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,0.03844328429046,TRUE,0.03844328429046,TRUE
Pan_troglodytes,Ateles_geoffroyi,95,1,0.0105263157894737,1.81049306972085e-05,0.0404125818906534,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.175520195838433,FALSE,-0.175520195838433,FALSE
Papio_hamadryas,Ateles_geoffroyi,103,1,0.00970873786407767,1.65884883229933e-05,0.0373254163720349,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.176337773763829,FALSE,-0.176337773763829,FALSE
Propithecus_coquereli,Ateles_geoffroyi,25,2,0.08,0.00708887477779123,0.207136510125643,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.106046511627907,TRUE,-0.106046511627907,TRUE
Saguinus_bicolor,Ateles_geoffroyi,25,1,0.04,8.7486963786008e-05,0.146129731147202,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.146046511627907,TRUE,-0.146046511627907,TRUE
Saguinus_imperator,Ateles_geoffroyi,36,0,0,0,0.0516036429663788,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,FALSE,-0.186046511627907,FALSE
Saguinus_midas,Ateles_geoffroyi,22,0,0,0,0.0826924701398397,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,FALSE,-0.186046511627907,FALSE
Saguinus_oedipus,Ateles_geoffroyi,134,10,0.0746268656716418,0.035700050278755,0.123505204502606,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.111419645956265,TRUE,-0.111419645956265,TRUE
Saimiri_sciureus,Ateles_geoffroyi,116,6,0.0517241379310345,0.0182684298487825,0.0974443430939944,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.134322373696872,TRUE,-0.134322373696872,TRUE
Sapajus_apella,Ateles_geoffroyi,26,0,0,0,0.070550756686437,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,FALSE,-0.186046511627907,FALSE
Theropithecus_gelada,Ateles_geoffroyi,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.166815742397138,FALSE,-0.166815742397138,FALSE
Trachypithecus_auratus,Ateles_geoffroyi,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.14900947459087,TRUE,-0.14900947459087,TRUE
Trachypithecus_cristatus,Ateles_geoffroyi,28,0,0,0,0.0657249073411732,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.186046511627907,FALSE,-0.186046511627907,FALSE
Trachypithecus_francoisi,Ateles_geoffroyi,30,3,0.1,0.0188084102849868,0.222956024272177,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.086046511627907,TRUE,-0.086046511627907,TRUE
Varecia_rubra,Ateles_geoffroyi,59,8,0.135593220338983,0.0598859816677943,0.230361595890338,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.050453291288924,TRUE,-0.050453291288924,TRUE
Varecia_variegata,Ateles_geoffroyi,76,13,0.171052631578947,0.0945779023525743,0.260856773652124,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,-0.01499388004896,TRUE,-0.01499388004896,TRUE
Alouatta_caraya,Callimico_goeldii,32,1,0.03125,6.36225594238962e-05,0.115852039252108,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.070199275362319,TRUE,-0.070199275362319,TRUE
Ateles_geoffroyi,Callimico_goeldii,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.084597236265588,TRUE,0.084597236265588,TRUE
Callimico_goeldii,Callimico_goeldii,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0,TRUE,0,TRUE
Callithrix_geoffroyi,Callimico_goeldii,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.06919121084619,TRUE,-0.06919121084619,TRUE
Callithrix_jacchus,Callimico_goeldii,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.07705903145988,TRUE,-0.07705903145988,TRUE
Cebuella_pygmaea,Callimico_goeldii,41,2,0.0487804878048781,0.0040272340141369,0.130166654933487,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0526687875574409,TRUE,-0.0526687875574409,TRUE
Cercopithecus_neglectus,Callimico_goeldii,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0657349896480333,TRUE,-0.0657349896480333,TRUE
Colobus_guereza,Callimico_goeldii,97,4,0.0412371134020619,0.0101976060206292,0.0875220898902035,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0602121619602571,TRUE,-0.0602121619602571,TRUE
Eulemur_macaco,Callimico_goeldii,30,6,0.2,0.0779938590754792,0.35204689394332,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.098550724637681,TRUE,0.098550724637681,TRUE
Galago_moholi,Callimico_goeldii,32,2,0.0625,0.00532221472983759,0.164579053613524,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.038949275362319,TRUE,-0.038949275362319,TRUE
Galago_senegalensis,Callimico_goeldii,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0862977602108038,TRUE,-0.0862977602108038,TRUE
Gorilla_gorilla,Callimico_goeldii,67,2,0.0298507462686567,0.00236204082364073,0.0811287609360166,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0715985290936623,TRUE,-0.0715985290936623,TRUE
Hylobates_lar,Callimico_goeldii,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.05764163372859,TRUE,0.05764163372859,TRUE
Lemur_catta,Callimico_goeldii,244,32,0.131147540983607,0.0914028270368167,0.175597915521721,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.029698265621288,TRUE,0.029698265621288,TRUE
Leontopithecus_chrysomelas,Callimico_goeldii,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.01619778346121,TRUE,0.01619778346121,TRUE
Leontopithecus_rosalia,Callimico_goeldii,90,5,0.0555555555555556,0.0171152583148751,0.109702508271935,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0458937198067634,TRUE,-0.0458937198067634,TRUE
Macaca_fascicularis,Callimico_goeldii,37,0,0,0,0.0502538664118669,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Macaca_fuscata,Callimico_goeldii,43,1,0.0232558139534884,4.43570255945288e-05,0.0873833907810398,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0781934614088306,TRUE,-0.0781934614088306,TRUE
Macaca_nigra,Callimico_goeldii,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0736714975845412,TRUE,-0.0736714975845412,TRUE
Macaca_silenus,Callimico_goeldii,68,2,0.0294117647058824,0.00232502360660842,0.0799697548438146,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0720375106564366,TRUE,-0.0720375106564366,TRUE
Mandrillus_sphinx,Callimico_goeldii,45,2,0.0444444444444444,0.00363365295827201,0.119095070945758,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0570048309178746,TRUE,-0.0570048309178746,TRUE
Mico_argentatus,Callimico_goeldii,20,0,0,0,0.0904764265378722,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Microcebus_murinus,Callimico_goeldii,57,14,0.245614035087719,0.143143776921009,0.361679877334054,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.1441647597254,TRUE,0.1441647597254,TRUE
Nycticebus_coucang,Callimico_goeldii,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0181159420289857,TRUE,-0.0181159420289857,TRUE
Nycticebus_pygmaeus,Callimico_goeldii,49,11,0.224489795918367,0.119255643021404,0.34681383843601,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.123040520556048,TRUE,0.123040520556048,TRUE
Pan_troglodytes,Callimico_goeldii,95,1,0.0105263157894737,1.81049306972085e-05,0.0404125818906534,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0909229595728453,FALSE,-0.0909229595728453,FALSE
Papio_hamadryas,Callimico_goeldii,103,1,0.00970873786407767,1.65884883229933e-05,0.0373254163720349,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0917405374982413,FALSE,-0.0917405374982413,FALSE
Propithecus_coquereli,Callimico_goeldii,25,2,0.08,0.00708887477779123,0.207136510125643,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.021449275362319,TRUE,-0.021449275362319,TRUE
Saguinus_bicolor,Callimico_goeldii,25,1,0.04,8.7486963786008e-05,0.146129731147202,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.061449275362319,TRUE,-0.061449275362319,TRUE
Saguinus_imperator,Callimico_goeldii,36,0,0,0,0.0516036429663788,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Saguinus_midas,Callimico_goeldii,22,0,0,0,0.0826924701398397,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Saguinus_oedipus,Callimico_goeldii,134,10,0.0746268656716418,0.035700050278755,0.123505204502606,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0268224096906772,TRUE,-0.0268224096906772,TRUE
Saimiri_sciureus,Callimico_goeldii,116,6,0.0517241379310345,0.0182684298487825,0.0974443430939944,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0497251374312845,TRUE,-0.0497251374312845,TRUE
Sapajus_apella,Callimico_goeldii,26,0,0,0,0.070550756686437,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Theropithecus_gelada,Callimico_goeldii,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.0822185061315498,TRUE,-0.0822185061315498,TRUE
Trachypithecus_auratus,Callimico_goeldii,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.064412238325282,TRUE,-0.064412238325282,TRUE
Trachypithecus_cristatus,Callimico_goeldii,28,0,0,0,0.0657249073411732,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.101449275362319,TRUE,-0.101449275362319,TRUE
Trachypithecus_francoisi,Callimico_goeldii,30,3,0.1,0.0188084102849868,0.222956024272177,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,-0.00144927536231899,TRUE,-0.00144927536231899,TRUE
Varecia_rubra,Callimico_goeldii,59,8,0.135593220338983,0.0598859816677943,0.230361595890338,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.034143944976664,TRUE,0.034143944976664,TRUE
Varecia_variegata,Callimico_goeldii,76,13,0.171052631578947,0.0945779023525743,0.260856773652124,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,0.069603356216628,TRUE,0.069603356216628,TRUE
Alouatta_caraya,Callithrix_geoffroyi,32,1,0.03125,6.36225594238962e-05,0.115852039252108,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,-0.001008064516129,TRUE,-0.001008064516129,TRUE
Ateles_geoffroyi,Callithrix_geoffroyi,43,8,0.186046511627907,0.0844083412845063,0.309902097775075,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.153788447111778,TRUE,0.153788447111778,TRUE
Callimico_goeldii,Callithrix_geoffroyi,69,7,0.101449275362319,0.0408208811701564,0.180074302126955,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.06919121084619,TRUE,0.06919121084619,TRUE
Callithrix_geoffroyi,Callithrix_geoffroyi,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0,TRUE,0,TRUE
Callithrix_jacchus,Callithrix_geoffroyi,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,-0.00786782061369,TRUE,-0.00786782061369,TRUE
Cebuella_pygmaea,Callithrix_geoffroyi,41,2,0.0487804878048781,0.0040272340141369,0.130166654933487,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.0165224232887491,TRUE,0.0165224232887491,TRUE
Cercopithecus_neglectus,Callithrix_geoffroyi,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.0034562211981567,TRUE,0.0034562211981567,TRUE
Colobus_guereza,Callithrix_geoffroyi,97,4,0.0412371134020619,0.0101976060206292,0.0875220898902035,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.00897904888593291,TRUE,0.00897904888593291,TRUE
Eulemur_macaco,Callithrix_geoffroyi,30,6,0.2,0.0779938590754792,0.35204689394332,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.167741935483871,TRUE,0.167741935483871,TRUE
Galago_moholi,Callithrix_geoffroyi,32,2,0.0625,0.00532221472983759,0.164579053613524,31,1,0.032258064516129,6.62184367684061e-05,0.119386818330661,0.030241935483871,TRUE,0.030241935483871,TRUE
